,datetime,day of week,total,place,angbutter,plain bread,jam,americano,croissant,caffe latte,tiramisu croissant,cacao deep,pain au chocolat,almond croissant,croque monsieur,mad garlic,milk tea,gateau chocolat,pandoro,cheese cake,lemon ade,orange pound,wiener,vanila latte,berry ade,tiramisu,merinque cookies
2147,2020-03-29 12:02,Sun,29800.0,후평 2동,,,,,2.0,,1.0,,1.0,,,,,1.0,,,,,2.0,,,,
2148,2020-03-29 12:09,Sun,14100.0,효자 2동,2.0,,,,,,,,,,,,,,,,,,1.0,,,,
2149,2020-03-29 12:15,Sun,26900.0,석사동,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
2150,2020-03-29 12:31,Sun,19300.0,소양동,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,
2151,2020-03-29 12:59,Sun,24300.0,석사동,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,1.0,,,,,
2152,2020-03-29 13:04,Sun,29600.0,효자 2동,3.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,
2153,2020-03-29 13:16,Sun,19600.0,후평 1동,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
2154,2020-03-29 13:16,Sun,18600.0,동면,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
2155,2020-03-29 13:28,Sun,15000.0,동면,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
2156,2020-03-29 14:02,Sun,26300.0,효자 1동,1.0,,,2.0,2.0,,,,,,,,,,,,,,,1.0,,,
2157,2020-03-29 15:37,Sun,15300.0,효자 3동,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
2158,2020-03-29 12:09,Sun,16100.0,후평 3동,2.0,,,,,,,,,1.0,,,,,,,,,,,,,
2159,2020-03-30 11:22,Mon,17300.0,강남동,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,
2160,2020-03-30 11:28,Mon,28600.0,강남동,2.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,
2161,2020-03-30 12:07,Mon,19300.0,후평 1동,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,
2162,2020-03-30 13:25,Mon,18800.0,후평 2동,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
2163,2020-03-30 13:38,Mon,14500.0,후평 2동,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,
2164,2020-03-30 14:08,Mon,32400.0,퇴계동,3.0,1.0,,,2.0,,,,,,,,,,,,,1.0,,,,,
2165,2020-03-30 14:46,Mon,14800.0,후평 2동,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,
2166,2020-03-30 15:07,Mon,17800.0,후평 3동,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0
2167,2020-03-30 16:21,Mon,19800.0,신사우동,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
2168,2020-03-30 16:22,Mon,35300.0,퇴계동,6.0,1.0,,,,,,,,,,,,,,,,,,,,,
2169,2020-04-01 11:01,Wed,16400.0,효자 2동,3.0,,,,,,,,,,,,,,,,,,,,,,
2170,2020-04-01 11:15,Wed,29400.0,후평 1동,3.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,
2171,2020-04-01 11:54,Wed,16100.0,소양동,2.0,,,,,,,,,,,,,,1.0,,,,,,,,
2172,2020-04-01 12:32,Wed,23100.0,후평 2동,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
2173,2020-04-01 12:45,Wed,18300.0,동면,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,
2174,2020-04-01 13:29,Wed,32100.0,석사동,1.0,1.0,,,,,2.0,,1.0,,,,,1.0,,,,1.0,,,,,
2175,2020-04-01 13:44,Wed,22800.0,동면,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,
2176,2020-04-01 13:49,Wed,28800.0,퇴계동,1.0,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,
2177,2020-04-01 14:18,Wed,24300.0,후평 2동,1.0,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,
2178,2020-04-01 14:28,Wed,18800.0,동면,1.0,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,
2179,2020-04-02 11:06,Thur,16000.0,동면,4.0,,,,,,,,,,,,,,,,,,,,,,
2180,2020-04-02 11:06,Thur,15800.0,효자 2동,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
2181,2020-04-02 11:43,Thur,22800.0,퇴계동,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,
2182,2020-04-02 11:54,Thur,15300.0,효자 2동,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
2183,2020-04-02 12:01,Thur,18600.0,후평 3동,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
2184,2020-04-02 12:11,Thur,28800.0,동면,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,
2185,2020-04-02 12:38,Thur,18000.0,효자 3동,2.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,
2186,2020-04-02 13:12,Thur,15800.0,석사동,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
2187,2020-04-02 13:12,Thur,23100.0,석사동,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,
2188,2020-04-02 13:58,Thur,20600.0,후평 2동,2.0,,,,,,2.0,,,,,,,,,,,,,,,,
2189,2020-04-02 15:49,Thur,16100.0,동면,2.0,,,,,,,,,,,,,,,,,,,1.0,,,
2190,2020-04-02 16:02,Thur,14300.0,효자 2동,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
2191,2020-04-02 16:03,Thur,26900.0,동면,3.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,
2192,2020-04-02 16:21,Thur,29500.0,후평 1동,4.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,
2193,2020-04-02 16:31,Thur,16100.0,동면,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
2194,2020-04-03 11:24,Fri,24800.0,교동,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,2.0,,,,
2195,2020-04-03 11:43,Fri,23600.0,퇴계동,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
2196,2020-04-03 11:44,Fri,14300.0,후평 3동,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
2197,2020-04-03 12:08,Fri,19300.0,동면,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,
2198,2020-04-03 13:29,Fri,44500.0,동면,4.0,2.0,,,3.0,,,,,,,,,,,,,2.0,,,,,
2199,2020-04-03 14:12,Fri,14000.0,소양동,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
2200,2020-04-04 11:54,Sat,18300.0,소양동,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,
2201,2020-04-04 12:36,Sat,14800.0,동면,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,
2202,2020-04-04 13:02,Sat,27800.0,효자 2동,1.0,,,,2.0,,,,,,,,,,2.0,1.0,,,,,,,
2203,2020-04-04 14:06,Sat,21800.0,동면,1.0,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,
2204,2020-04-04 14:07,Sat,19600.0,조운동,2.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,
2205,2020-04-04 14:56,Sat,18800.0,후평 3동,1.0,,,,2.0,,,,,,,,,,,,,,2.0,,,,
2206,2020-04-04 15:24,Sat,15100.0,소양동,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
2207,2020-04-04 16:11,Sat,16800.0,근화동,1.0,,,,,,2.0,,,,,,,,,,,,,,,,
2208,2020-04-05 11:02,Sun,21800.0,효자 2동,1.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,
2209,2020-04-05 11:18,Sun,19000.0,소양동,,1.0,,,,,2.0,,,,,,,,1.0,,,,,,,,
2210,2020-04-05 12:33,Sun,16300.0,동면,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,
2211,2020-04-05 13:05,Sun,24600.0,효자 2동,1.0,2.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,
2212,2020-04-05 13:17,Sun,17100.0,강남동,2.0,,,,,,,,,,,,,,,,,,,1.0,,,
2213,2020-04-05 13:29,Sun,14800.0,후평 1동,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,
2214,2020-04-05 13:34,Sun,22300.0,효자 3동,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,
2215,2020-04-05 14:41,Sun,26300.0,신사우동,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,
2216,2020-04-05 14:56,Sun,14100.0,후평 3동,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,
2217,2020-04-05 15:28,Sun,18100.0,신사우동,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
2218,2020-04-05 16:03,Sun,15000.0,동면,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,
2219,2020-04-05 16:23,Sun,16400.0,효자 3동,3.0,,,,,,,,,,,,,,,,,,,,,,
2220,2020-04-06 11:24,Mon,19800.0,석사동,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,
2221,2020-04-06 11:54,Mon,18300.0,신사우동,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,
2222,2020-04-06 14:41,Mon,14500.0,효자 1동,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,
2223,2020-04-06 15:38,Mon,20600.0,석사동,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,
2224,2020-04-06 15:55,Mon,27100.0,효자 3동,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,
2225,2020-04-06 16:41,Mon,16400.0,소양동,3.0,,,,,,,,,,,,,,,,,,,,,,
2226,2020-04-06 17:21,Mon,15300.0,효자 2동,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
2227,2020-04-08 11:01,Wed,17300.0,교동,1.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,
2228,2020-04-08 11:22,Wed,16300.0,동면,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,
2229,2020-04-08 11:40,Wed,25800.0,신사우동,1.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,
2230,2020-04-08 11:53,Wed,28800.0,후평 3동,1.0,,,,1.0,,,,,,,,,,,,3.0,,2.0,,,,
2231,2020-04-08 12:01,Wed,30300.0,석사동,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,
2232,2020-04-08 12:10,Wed,19800.0,퇴계동,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
2233,2020-04-08 13:20,Wed,17100.0,동면,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0
2234,2020-04-08 14:49,Wed,18000.0,동면,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
2235,2020-04-08 14:56,Wed,21200.0,조운동,4.0,,,,,,,,,,,,,,,,,,,,,,
2236,2020-04-08 15:53,Wed,22300.0,석사동,2.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,
2237,2020-04-08 16:38,Wed,25000.0,동면,,,,,4.0,1.0,,,,,,,,,,,,,,1.0,,,
2238,2020-04-08 17:09,Wed,16400.0,동면,2.0,,,,,,,,,,,,,1.0,,,,,,,,,
2239,2020-04-08 17:17,Wed,14300.0,동면,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
2240,2020-04-09 11:05,Thur,18800.0,효자 1동,,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,
2241,2020-04-09 11:10,Thur,26600.0,후평 2동,1.0,,1.0,,1.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,
2242,2020-04-09 11:58,Thur,15600.0,교동,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
2243,2020-04-09 11:59,Thur,20300.0,퇴계동,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,1.0
2244,2020-04-09 12:00,Thur,30800.0,동면,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,
2245,2020-04-09 12:45,Thur,14500.0,동면,,1.0,,,,,2.0,,,,,,,,,,,,,,,,
2246,2020-04-09 13:25,Thur,14100.0,효자 2동,2.0,,,,,,,,,,,,,,,,,,1.0,,,,
2247,2020-04-09 14:31,Thur,19500.0,효자 1동,,1.0,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,
2248,2020-04-09 15:44,Thur,14300.0,효자 3동,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
2249,2020-04-09 16:44,Thur,24100.0,후평 3동,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,
2250,2020-04-10 11:43,Fri,19300.0,효자 3동,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
2251,2020-04-10 11:45,Fri,20500.0,소양동,,1.0,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,
2252,2020-04-10 12:29,Fri,15300.0,효자 3동,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
2253,2020-04-10 12:53,Fri,14300.0,효자 2동,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
2254,2020-04-10 14:55,Fri,14300.0,후평 1동,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,
2255,2020-04-10 16:13,Fri,31600.0,석사동,1.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,
2256,2020-04-10 17:14,Fri,15500.0,소양동,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,
2257,2020-04-10 17:24,Fri,18600.0,교동,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
2258,2020-04-11 11:20,Sat,17300.0,후평 1동,1.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,
2259,2020-04-11 11:40,Sat,29800.0,석사동,1.0,,,,,,2.0,1.0,,,,,,,2.0,,,,,,,,
2260,2020-04-11 12:34,Sat,21000.0,퇴계동,,,,,,,1.0,,,1.0,,,,,1.0,,,1.0,,,,,
2261,2020-04-11 12:40,Sat,18300.0,후평 3동,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
2262,2020-04-11 14:45,Sat,14000.0,소양동,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
2263,2020-04-11 15:01,Sat,19300.0,후평 3동,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,
2264,2020-04-12 11:05,Sun,32200.0,효자 1동,5.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,
2265,2020-04-12 11:52,Sun,36900.0,석사동,3.0,2.0,,,,,,2.0,,,,,,,,,,1.0,,,,,
2266,2020-04-12 12:08,Sun,24300.0,석사동,1.0,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,
2267,2020-04-12 12:19,Sun,15300.0,소양동,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
2268,2020-04-12 12:35,Sun,18300.0,후평 2동,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,
2269,2020-04-12 13:33,Sun,18300.0,후평 1동,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
2270,2020-04-12 14:06,Sun,15000.0,효자 3동,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,
2271,2020-04-12 14:30,Sun,15800.0,후평 1동,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,
2272,2020-04-12 14:32,Sun,14300.0,효자 2동,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,
2273,2020-04-12 15:24,Sun,21600.0,근화동,2.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0
2274,2020-04-13 14:06,Mon,27000.0,동면,,,,3.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,
2275,2020-04-13 15:19,Mon,26300.0,신사우동,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,
2276,2020-04-15 11:20,Wed,19800.0,소양동,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,
2277,2020-04-15 11:43,Wed,27100.0,후평 2동,2.0,,,3.0,,,,,1.0,,,,,,,,,,,,,,
2278,2020-04-15 12:36,Wed,14300.0,교동,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
2279,2020-04-15 13:19,Wed,34000.0,조운동,5.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,
2280,2020-04-15 13:49,Wed,14300.0,효자 2동,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,
2281,2020-04-15 13:52,Wed,17300.0,퇴계동,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,
2282,2020-04-15 14:22,Wed,14800.0,후평 2동,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,
2283,2020-04-15 15:01,Wed,16000.0,효자 2동,,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,
2284,2020-04-15 15:17,Wed,29200.0,동면,3.0,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,
2285,2020-04-15 15:59,Wed,15600.0,후평 2동,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
2286,2020-04-16 11:46,Thur,19300.0,석사동,1.0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,
2287,2020-04-16 11:51,Thur,18800.0,석사동,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,
2288,2020-04-16 12:15,Thur,27600.0,효자 2동,2.0,2.0,,,,,,,,,,,,,1.0,,,1.0,,,,,
2289,2020-04-16 13:04,Thur,18300.0,후평 2동,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,
2290,2020-04-16 16:58,Thur,18800.0,동면,1.0,,,,,,,1.0,,,,,,,,,,,,,,,2.0
2291,2020-04-17 11:45,Fri,20100.0,후평 1동,2.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,
2292,2020-04-17 12:12,Fri,19300.0,동면,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,
2293,2020-04-17 13:18,Fri,15500.0,후평 2동,,,,,,,2.0,,,,,,,,,,,1.0,,,,,
2294,2020-04-17 13:38,Fri,20600.0,동내면,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
2295,2020-04-17 14:24,Fri,18600.0,동면,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
2296,2020-04-17 15:01,Fri,19800.0,신사우동,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
2297,2020-04-17 16:05,Fri,17000.0,소양동,,,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,
2298,2020-04-17 16:30,Fri,16100.0,동면,2.0,,,,,,,,,,,,1.0,,,,,,,,,,
2299,2020-04-18 11:19,Sat,19300.0,후평 3동,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,
2300,2020-04-18 11:22,Sat,18600.0,후평 2동,2.0,,,,2.0,,,,,,,,,,,,,,,,,,
2301,2020-04-18 11:22,Sat,16300.0,약사명동,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,
2302,2020-04-18 11:39,Sat,20800.0,퇴계동,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0
2303,2020-04-18 11:46,Sat,33900.0,약사명동,3.0,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,
2304,2020-04-18 12:22,Sat,16300.0,동내면,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
2305,2020-04-18 12:35,Sat,15800.0,석사동,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,
2306,2020-04-18 13:42,Sat,15000.0,강남동,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,
2307,2020-04-18 14:10,Sat,36000.0,석사동,,,,2.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,1.0,,,
2308,2020-04-18 14:12,Sat,30100.0,효자 3동,1.0,1.0,,,1.0,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,
2309,2020-04-18 14:17,Sat,14500.0,효자 1동,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,
2310,2020-04-18 14:35,Sat,17800.0,효자 1동,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,
2311,2020-04-18 14:10,Sat,14800.0,후평 2동,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
2312,2020-04-19 11:09,Sun,24100.0,동면,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,
2313,2020-04-19 11:26,Sun,21200.0,후평 1동,4.0,,,,,,,,,,,,,,,,,,,,,,
2314,2020-04-19 12:35,Sun,14300.0,후평 2동,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,
2315,2020-04-19 14:04,Sun,24600.0,효자 1동,2.0,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,
2316,2020-04-19 15:02,Sun,16500.0,동면,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,
2317,2020-04-19 15:16,Sun,16100.0,교동,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
2318,2020-04-19 16:46,Sun,23900.0,효자 2동,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
2319,2020-04-20 11:17,Mon,25100.0,석사동,2.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,
2320,2020-04-20 12:13,Mon,20000.0,효자 3동,1.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,
2321,2020-04-20 12:32,Mon,16500.0,퇴계동,,,,,,,,,,,,,,,,,,2.0,,1.0,,,
2322,2020-04-20 12:45,Mon,17400.0,동내면,3.0,,,,,,,,,,,,,,,,,,,,,,
2323,2020-04-20 12:53,Mon,16000.0,소양동,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,
2324,2020-04-20 14:46,Mon,64000.0,효자 2동,3.0,2.0,2.0,,3.0,,,,3.0,,,,,2.0,,,,2.0,,,,,
2325,2020-04-20 14:56,Mon,29900.0,동면,3.0,,,,,,3.0,,,,,,,,,,,,,,,,
2326,2020-04-22 11:02,Wed,20100.0,동면,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
2327,2020-04-22 11:51,Wed,18600.0,효자 3동,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
2328,2020-04-22 11:53,Wed,18000.0,퇴계동,,,,,,,,,3.0,,,,,,1.0,,,,,,,,
2329,2020-04-22 12:06,Wed,28600.0,동면,3.0,1.0,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,
2330,2020-04-22 12:18,Wed,18300.0,동면,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,
2331,2020-04-22 12:53,Wed,18800.0,퇴계동,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
2332,2020-04-22 13:05,Wed,20300.0,신사우동,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,
2333,2020-04-22 13:07,Wed,25100.0,동면,2.0,,,,,,,,,1.0,,,,,2.0,,,,,,,,
2334,2020-04-22 13:43,Wed,25700.0,조운동,4.0,,,,,,1.0,,,,,,,,,,,,,,,,
2335,2020-04-22 15:05,Wed,16800.0,신사우동,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
2336,2020-04-22 15:49,Wed,15100.0,동면,2.0,,,,1.0,,,,,,,,,,,,,,,,,,
2337,2020-04-23 11:07,Thur,20900.0,후평 1동,3.0,,,,,,,,,,,,,,,,,1.0,,,,,
2338,2020-04-23 11:40,Thur,28500.0,퇴계동,,2.0,,,2.0,,,,2.0,,,,,,,,,1.0,,,,,
2339,2020-04-23 12:57,Thur,17500.0,후평 3동,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,
2340,2020-04-23 13:17,Thur,20100.0,소양동,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
2341,2020-04-23 13:57,Thur,17300.0,동면,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,
2342,2020-04-23 15:10,Thur,26000.0,퇴계동,,,,,,,,,4.0,,,,,,2.0,,,,,,,,
2343,2020-04-23 15:14,Thur,19000.0,후평 2동,,,,,1.0,,,,,1.0,,,,,2.0,,,,,,,,
2344,2020-04-23 15:16,Thur,15000.0,근화동,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
2345,2020-04-24 11:12,Fri,18800.0,소양동,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
2346,2020-04-24 12:00,Fri,19500.0,동면,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,
2347,2020-04-24 12:15,Fri,30900.0,동내면,3.0,,,,,,3.0,,,,,,,,,,,,,,,,
2348,2020-04-24 12:53,Fri,24800.0,석사동,1.0,1.0,,,,,1.0,,,,,,,,,,,2.0,,,,,
2349,2020-04-24 14:03,Fri,14000.0,후평 3동,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,
2350,2020-04-24 14:32,Fri,16600.0,석사동,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
2351,2020-04-24 15:10,Fri,26000.0,신사우동,,1.0,,,,,,,,2.0,,,1.0,,,,,,2.0,,,,
2352,2020-04-24 16:27,Fri,15300.0,소양동,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
2353,2020-04-25 11:10,Sat,18300.0,퇴계동,1.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,
2354,2020-04-25 11:16,Sat,30800.0,후평 3동,1.0,2.0,,,1.0,,,,,1.0,,,,,2.0,,,,,,,,
2355,2020-04-25 11:16,Sat,31200.0,퇴계동,4.0,,,,,,,,,,,,,,2.0,,,,,,,,
2356,2020-04-25 11:37,Sat,20600.0,강남동,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
2357,2020-04-25 11:42,Sat,36600.0,퇴계동,2.0,,,2.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,
2358,2020-04-25 11:52,Sat,14800.0,동면,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0
2359,2020-04-25 13:18,Sat,19300.0,퇴계동,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,
2360,2020-04-25 13:30,Sat,28600.0,효자 2동,2.0,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,,
2361,2020-04-25 13:56,Sat,29300.0,동면,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,2.0,,,,
2362,2020-04-25 13:56,Sat,19000.0,퇴계동,,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,
2363,2020-04-25 14:25,Sat,22800.0,효자 2동,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,
2364,2020-04-25 14:27,Sat,20800.0,석사동,1.0,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,
2365,2020-04-25 16:13,Sat,15800.0,후평 1동,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,
2366,2020-04-26 11:03,Sun,38900.0,석사동,3.0,,,,,,,,1.0,1.0,,,,,,,,,4.0,,,,
2367,2020-04-26 11:05,Sun,33300.0,석사동,1.0,3.0,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,
2368,2020-04-26 11:51,Sun,28300.0,동면,1.0,,,1.0,,,2.0,,,,,,,,,,,1.0,,,,,1.0
2369,2020-04-26 12:00,Sun,23300.0,강남동,1.0,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,
2370,2020-04-26 12:02,Sun,23600.0,근화동,3.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,
2371,2020-04-26 13:01,Sun,16300.0,동내면,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,
2372,2020-04-26 13:01,Sun,14800.0,후평 2동,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
